year,round,round_pick,team_abbrev,player_id,player_name,bid_amount,keeper,nominating_team
2021,3,11,WZRD,4259545,D'Andre Swift,0.0,False,
2021,3,12,BRIM,4262921,Justin Jefferson,0.0,False,
2021,4,1,BRIM,3919596,Chris Carson,0.0,False,
2021,4,2,WZRD,15880,Robert Woods,0.0,False,
2021,4,3,SSBB,4241389,CeeDee Lamb,0.0,False,
2021,4,4,GFM,4045163,Miles Sanders,0.0,False,
2021,4,5,TACT,2977187,Cooper Kupp,0.0,False,
2021,4,6,CHLK,2576414,Raheem Mostert,0.0,False,
2021,4,7,PITB,2976499,Amari Cooper,0.0,False,
2021,4,8,JAGB,3116165,Chris Godwin,0.0,False,
2021,4,9,BNSM,3918298,Josh Allen,0.0,False,
2021,4,10,MRYJ,16460,Adam Thielen,0.0,False,
2021,4,11,MXLB,16799,Allen Robinson II,0.0,False,
2021,4,12,PCX,3925357,Calvin Ridley,0.0,False,
2021,5,1,PCX,13982,Julio Jones,0.0,False,
2021,5,2,MXLB,3025433,Mike Davis,0.0,False,
2021,5,3,MRYJ,3915416,DJ Moore,0.0,False,
2021,5,4,BNSM,3886818,Myles Gaskin,0.0,False,
2021,5,5,JAGB,4052042,James Robinson,0.0,False,
2021,5,6,PITB,3916387,Lamar Jackson,0.0,False,
2021,5,7,CHLK,2974858,Kenny Golladay,0.0,False,
2021,5,8,TACT,3932905,Diontae Johnson,0.0,False,
2021,5,9,GFM,4039359,Darrell Henderson Jr.,0.0,False,
2021,5,10,SSBB,3116365,Mark Andrews,0.0,False,
2021,5,11,WZRD,3115364,Leonard Fournette,0.0,False,
2021,5,12,BRIM,3059915,Kareem Hunt,0.0,False,
2021,6,1,BRIM,2577327,Tyler Lockett,0.0,False,
2021,6,2,WZRD,4360248,Kyle Pitts,0.0,False,
2021,6,3,SSBB,4038941,Justin Herbert,0.0,False,
2021,6,4,GFM,4239996,Travis Etienne Jr.,0.0,False,
2021,6,5,TACT,8439,Aaron Rodgers,0.0,False,
2021,6,6,CHLK,4036133,T.J. Hockenson,0.0,False,
2021,6,7,PITB,3115394,DJ Chark Jr.,0.0,False,
2021,6,8,JAGB,4046692,Chase Claypool,0.0,False,
2021,6,9,BNSM,4362628,Ja'Marr Chase,0.0,False,
2021,6,10,MRYJ,14881,Russell Wilson,0.0,False,
2021,6,11,MXLB,4361579,Javonte Williams,0.0,False,
2021,6,12,PCX,16733,Odell Beckham Jr.,0.0,False,
2021,7,1,PCX,4240657,Michael Carter,0.0,False,
2021,7,2,MXLB,4243160,Laviska Shenault Jr.,0.0,False,
2021,7,3,MRYJ,3119195,Chase Edmonds,0.0,False,
2021,7,4,BNSM,3925347,Damien Harris,0.0,False,
2021,7,5,JAGB,3128429,Courtland Sutton,0.0,False,
2021,7,6,PITB,3120348,JuJu Smith-Schuster,0.0,False,
2021,7,7,CHLK,2576434,Melvin Gordon III,0.0,False,
2021,7,8,TACT,3126486,Deebo Samuel,0.0,False,
2021,7,9,GFM,2577417,Dak Prescott,0.0,False,
2021,7,10,SSBB,4241463,Jerry Jeudy,0.0,False,
2021,7,11,WZRD,4035676,Zack Moss,0.0,False,
2021,7,12,BRIM,2976316,Michael Thomas,0.0,False,
2021,8,1,BRIM,2980453,Jamaal Williams,0.0,False,
2021,8,2,WZRD,2330,Tom Brady,0.0,False,
2021,8,3,SSBB,4241401,Trey Sermon,0.0,False,
2021,8,4,GFM,4241475,Henry Ruggs III,0.0,False,
2021,8,5,TACT,3045138,Mike Williams,0.0,False,
2021,8,6,CHLK,4241478,DeVonta Smith,0.0,False,
2021,8,7,PITB,3912550,Ronald Jones II,0.0,False,
2021,8,8,JAGB,3045147,James Conner,0.0,False,
2021,8,9,BNSM,2574808,Robby Anderson,0.0,False,
2021,8,10,MRYJ,2508176,David Johnson,0.0,False,
2021,8,11,MXLB,4372016,Jaylen Waddle,0.0,False,
2021,8,12,PCX,13934,Antonio Brown,0.0,False,
2021,9,1,PCX,4048244,Alexander Mattison,0.0,False,
2021,9,2,MXLB,3052587,Baker Mayfield,0.0,False,
2021,9,3,MRYJ,4036131,Noah Fant,0.0,False,
2021,9,4,BNSM,16731,Brandin Cooks,0.0,False,
2021,9,5,JAGB,16813,Logan Thomas,0.0,False,
2021,9,6,PITB,4040761,Devin Singletary,0.0,False,
2021,9,7,CHLK,2979843,Kenyan Drake,0.0,False,
2021,9,8,TACT,4239934,AJ Dillon,0.0,False,
2021,9,9,GFM,3045144,Tyler Boyd,0.0,False,
2021,9,10,SSBB,16790,Jarvis Landry,0.0,False,
2021,9,11,WZRD,15072,Marvin Jones Jr.,0.0,False,
2021,9,12,BRIM,14924,T.Y. Hilton,0.0,False,
2021,10,1,BRIM,4360939,Rashod Bateman,0.0,False,
2021,10,2,WZRD,3052876,William Fuller V,0.0,False,
2021,10,3,SSBB,3121427,Curtis Samuel,0.0,False,
2021,10,4,GFM,4372414,Elijah Moore,0.0,False,
2021,10,5,TACT,12483,Matthew Stafford,0.0,False,
2021,10,6,CHLK,14876,Ryan Tannehill,0.0,False,
2021,10,7,PITB,4241416,Chuba Hubbard,0.0,False,
2021,10,8,JAGB,3042778,Corey Davis,0.0,False,
2021,10,9,BNSM,4036348,Michael Gallup,0.0,False,
2021,10,10,MRYJ,4040655,Darnell Mooney,0.0,False,
2021,10,11,MXLB,3052117,Phillip Lindsay,0.0,False,
2021,10,12,PCX,4243315,Salvon Ahmed,0.0,False,
2021,11,1,PCX,4362887,Justin Fields,0.0,False,
2021,11,2,MXLB,3915511,Joe Burrow,0.0,False,
2021,11,3,MRYJ,4372485,Rondale Moore,0.0,False,
2021,11,4,BNSM,3051926,Gus Edwards,0.0,False,
2021,11,5,JAGB,3139925,Rashaad Penny,0.0,False,
2021,11,6,PITB,13229,Rob Gronkowski,0.0,False,
2021,11,7,CHLK,4035004,Mecole Hardman,0.0,False,
2021,11,8,TACT,2576623,DeVante Parker,0.0,False,
2021,11,9,GFM,4371733,Kenneth Gainwell,0.0,False,
2021,11,10,SSBB,4035687,Michael Pittman Jr.,0.0,False,
2021,11,11,WZRD,3116164,Mike Gesicki,0.0,False,
2021,11,12,BRIM,4360310,Trevor Lawrence,0.0,False,
2021,12,1,BRIM,15920,Latavius Murray,0.0,False,
2021,12,2,WZRD,4040715,Jalen Hurts,0.0,False,
2021,12,3,SSBB,2975674,Robert Tonyan,0.0,False,
2021,12,4,GFM,4241372,Marquise Brown,0.0,False,
2021,12,5,TACT,2573401,Tyler Higbee,0.0,False,
2021,12,6,CHLK,3916430,Nyheim Hines,0.0,False,
2021,12,7,PITB,5536,Ben Roethlisberger,0.0,False,
2021,12,8,JAGB,-16014,Rams D/ST,0.0,False,
2021,12,9,BNSM,14880,Kirk Cousins,0.0,False,
2021,12,10,MRYJ,3121023,Dallas Goedert,0.0,False,
2021,12,11,MXLB,3116136,Justin Jackson,0.0,False,
2021,12,12,PCX,3054212,Jonnu Smith,0.0,False,
2021,13,1,PCX,11237,Matt Ryan,0.0,False,
2021,13,2,MXLB,-16027,Buccaneers D/ST,0.0,False,
2021,13,3,MRYJ,15683,Justin Tucker,0.0,False,
2021,13,4,BNSM,3916148,Tony Pollard,0.0,False,
2021,13,5,JAGB,3043275,Austin Hooper,0.0,False,
2021,13,6,PITB,-16023,Steelers D/ST,0.0,False,
2021,13,7,CHLK,3066158,Tarik Cohen,0.0,False,
2021,13,8,TACT,15349,Cole Beasley,0.0,False,
2021,13,9,GFM,-16016,Vikings D/ST,0.0,False,
2021,13,10,SSBB,-16028,Commanders D/ST,0.0,False,
2021,13,11,WZRD,-16017,Patriots D/ST,0.0,False,
2021,13,12,BRIM,3055899,Harrison Butker,0.0,False,
2021,14,1,BRIM,-16033,Ravens D/ST,0.0,False,
2021,14,2,WZRD,3049899,Younghoe Koo,0.0,False,
2021,14,3,SSBB,4569173,Rhamondre Stevenson,0.0,False,
2021,14,4,GFM,4241802,Jalen Reagor,0.0,False,
2021,14,5,TACT,-16025,49ers D/ST,0.0,False,
2021,14,6,CHLK,-16002,Bills D/ST,0.0,False,
2021,14,7,PITB,11122,Matt Prater,0.0,False,
2021,14,8,JAGB,14993,Greg Zuerlein,0.0,False,
2021,14,9,BNSM,3051876,Evan Engram,0.0,False,
2021,14,10,MRYJ,3122840,Deshaun Watson,0.0,False,
2021,14,11,MXLB,16339,Brandon McManus,0.0,False,
2021,14,12,PCX,4383351,Trey Lance,0.0,False,
2021,15,1,PCX,-16011,Colts D/ST,0.0,False,
2021,15,2,MXLB,2576716,Jamison Crowder,0.0,False,
2021,15,3,MRYJ,-16003,Bears D/ST,0.0,False,
2021,15,4,BNSM,2971618,Nelson Agholor,0.0,False,
2021,15,5,JAGB,2977644,Todd Gurley II,0.0,False,
2021,15,6,PITB,15835,Zach Ertz,0.0,False,
2021,15,7,CHLK,4241479,Tua Tagovailoa,0.0,False,
2021,15,8,TACT,10636,Mason Crosby,0.0,False,
2021,15,9,GFM,4241555,Elijah Mitchell,0.0,False,
2021,15,10,SSBB,3930066,Van Jefferson,0.0,False,
2021,15,11,WZRD,2572861,J.D. McKissic,0.0,False,
2021,15,12,BRIM,-1,,0.0,False,
2021,16,1,BRIM,4374302,Amon-Ra St. Brown,0.0,False,
2021,16,2,WZRD,13983,A.J. Green,0.0,False,
2021,16,3,SSBB,8664,Ryan Fitzpatrick,0.0,False,
2021,16,4,GFM,2473037,Jason Myers,0.0,False,
2021,16,5,TACT,3128390,Allen Lazard,0.0,False,
2021,16,6,CHLK,4249087,Matt Gay,0.0,False,
2021,16,7,PITB,-1,,0.0,False,
2021,16,8,JAGB,3917792,Daniel Jones,0.0,False,
2021,16,9,BNSM,-16024,Chargers D/ST,0.0,False,
2021,16,10,MRYJ,3139605,Marlon Mack,0.0,False,
2021,16,11,MXLB,4240021,Cam Akers,0.0,False,
2021,16,12,PCX,3917232,Tyler Bass,0.0,False,
