year,round,round_pick,team_abbrev,player_id,player_name,bid_amount,keeper,nominating_team
2018,1,1,MRYJ,2977644,Todd Gurley II,0.0,False,
2018,1,2,GFM,13934,Antonio Brown,0.0,False,
2018,1,3,BRIM,15825,Le'Veon Bell,0.0,False,
2018,1,4,CHLK,2508176,David Johnson,0.0,False,
2018,1,5,SSS,3051392,Ezekiel Elliott,0.0,False,
2018,1,6,MXLB,3929630,Saquon Barkley,0.0,False,
2018,1,7,WZRD,3115364,Leonard Fournette,0.0,False,
2018,1,8,JAG,3116593,Dalvin Cook,0.0,False,
2018,1,9,PCX,15795,DeAndre Hopkins,0.0,False,
2018,1,10,DKGG,3059915,Kareem Hunt,0.0,False,
2018,1,11,LNO,16733,Odell Beckham Jr.,0.0,False,
2018,1,12,PITB,2576434,Melvin Gordon,0.0,False,
2018,2,1,PITB,13982,Julio Jones,0.0,False,
2018,2,2,LNO,16944,Devonta Freeman,0.0,False,
2018,2,3,DKGG,16800,Davante Adams,0.0,False,
2018,2,4,PCX,13229,Rob Gronkowski,0.0,False,
2018,2,5,JAG,3122840,Deshaun Watson,0.0,False,
2018,2,6,WZRD,3117251,Christian McCaffrey,0.0,False,
2018,2,7,MXLB,2976316,Michael Thomas,0.0,False,
2018,2,8,SSS,3060022,Jordan Howard,0.0,False,
2018,2,9,CHLK,12514,LeSean McCoy,0.0,False,
2018,2,10,BRIM,3116385,Joe Mixon,0.0,False,
2018,2,11,GFM,13983,A.J. Green,0.0,False,
2018,2,12,MRYJ,16737,Mike Evans,0.0,False,
2018,3,1,MRYJ,3116406,Tyreek Hill,0.0,False,
2018,3,2,GFM,15818,Keenan Allen,0.0,False,
2018,3,3,BRIM,2979843,Kenyan Drake,0.0,False,
2018,3,4,CHLK,2976212,Stefon Diggs,0.0,False,
2018,3,5,SSS,14924,T.Y. Hilton,0.0,False,
2018,3,6,MXLB,8439,Aaron Rodgers,0.0,False,
2018,3,7,WZRD,14221,Doug Baldwin,0.0,False,
2018,3,8,JAG,2976499,Amari Cooper,0.0,False,
2018,3,9,PCX,15847,Travis Kelce,0.0,False,
2018,3,10,DKGG,2330,Tom Brady,0.0,False,
2018,3,11,LNO,2573300,Jay Ajayi,0.0,False,
2018,3,12,PITB,14881,Russell Wilson,0.0,False,
2018,4,1,PITB,3139925,Rashaad Penny,0.0,False,
2018,4,2,LNO,13216,Demaryius Thomas,0.0,False,
2018,4,3,DKGG,16782,Jerick McKinnon,0.0,False,
2018,4,4,PCX,3122672,Royce Freeman,0.0,False,
2018,4,5,JAG,3046409,Alex Collins,0.0,False,
2018,4,6,WZRD,14912,Alshon Jeffery,0.0,False,
2018,4,7,MXLB,5528,Larry Fitzgerald,0.0,False,
2018,4,8,SSS,3043078,Derrick Henry,0.0,False,
2018,4,9,CHLK,3120348,JuJu Smith-Schuster,0.0,False,
2018,4,10,BRIM,16799,Allen Robinson,0.0,False,
2018,4,11,GFM,15835,Zach Ertz,0.0,False,
2018,4,12,MRYJ,13994,Cam Newton,0.0,False,
2018,5,1,MRYJ,3051876,Evan Engram,0.0,False,
2018,5,2,GFM,14886,Lamar Miller,0.0,False,
2018,5,3,BRIM,14054,Kyle Rudolph,0.0,False,
2018,5,4,CHLK,16731,Brandin Cooks,0.0,False,
2018,5,5,SSS,15072,Marvin Jones Jr.,0.0,False,
2018,5,6,MXLB,10456,Marshawn Lynch,0.0,False,
2018,5,7,WZRD,15839,Marquise Goodwin,0.0,False,
2018,5,8,JAG,13232,Jimmy Graham,0.0,False,
2018,5,9,PCX,15705,Josh Gordon,0.0,False,
2018,5,10,DKGG,13981,Mark Ingram II,0.0,False,
2018,5,11,LNO,14402,Chris Hogan,0.0,False,
2018,5,12,PITB,12563,Michael Crabtree,0.0,False,
2018,6,1,PITB,10475,Greg Olsen,0.0,False,
2018,6,2,LNO,2580,Drew Brees,0.0,False,
2018,6,3,DKGG,2971618,Nelson Agholor,0.0,False,
2018,6,4,PCX,14198,Dion Lewis,0.0,False,
2018,6,5,JAG,3139605,Marlon Mack,0.0,False,
2018,6,6,WZRD,16790,Jarvis Landry,0.0,False,
2018,6,7,MXLB,13217,Golden Tate,0.0,False,
2018,6,8,SSS,14880,Kirk Cousins,0.0,False,
2018,6,9,CHLK,3051902,Peyton Barber,0.0,False,
2018,6,10,BRIM,16460,Adam Thielen,0.0,False,
2018,6,11,GFM,3054850,Alvin Kamara,0.0,False,
2018,6,12,MRYJ,2979477,Tevin Coleman,0.0,False,
2018,7,1,MRYJ,3916925,Kerryon Johnson,0.0,False,
2018,7,2,GFM,16777,Carlos Hyde,0.0,False,
2018,7,3,BRIM,13295,Emmanuel Sanders,0.0,False,
2018,7,4,CHLK,16974,Trey Burton,0.0,False,
2018,7,5,SSS,16725,Sammy Watkins,0.0,False,
2018,7,6,MXLB,3912550,Ronald Jones,0.0,False,
2018,7,7,WZRD,2573079,Carson Wentz,0.0,False,
2018,7,8,JAG,3052876,Will Fuller V,0.0,False,
