season_year,week,matchup,team_code,slot,player_name,nfl_team,position,is_starter
2015,1,1,MXLB,TE,Zach Ertz,PHI,TE,True
2015,1,1,MXLB,Bench,Christine Michael,SEA,RB,False
2015,1,1,BRIM,QB,Drew Brees,NO,QB,True
2015,1,1,BRIM,WR,Martavis Bryant,PIT,WR,True
2015,1,1,BRIM,TE,Antonio Gates,LAC,TE,True
2015,1,1,BRIM,K,Justin Tucker,BAL,K,True
2015,1,1,BRIM,Bench,Ronnie Hillman,DEN,RB,False
2015,1,1,BRIM,WR,Stefon Diggs,MIN,WR,True
2015,1,1,BRIM,Bench,Marques Colston,NO,WR,False
2015,1,1,BRIM,Bench,Wes Welker,LAR,WR,False
2015,1,1,BRIM,RB,James White,NE,RB,True
2015,1,1,BRIM,Bench,Kyle Rudolph,MIN,TE,False
2015,1,1,BRIM,D/ST,Texans D/ST,HOU,D/ST,True
2015,1,1,BRIM,FLEX,Doug Baldwin,SEA,WR,True
2015,1,1,BRIM,Bench,Fred Jackson,SEA,RB,False
2015,1,1,BRIM,Bench,Stepfan Taylor,ARI,RB,False
2015,1,1,BRIM,Bench,Jameis Winston,TB,QB,False
2015,1,1,BRIM,RB,Donald Brown,NE,RB,True
2015,1,1,SSS,Bench,DeMarco Murray,TEN,RB,False
2015,1,1,SSS,WR,Demaryius Thomas,DEN,WR,True
2015,1,1,SSS,FLEX,Lamar Miller,HOU,RB,True
2015,1,1,SSS,WR,DeAndre Hopkins,HOU,WR,True
2015,1,1,SSS,Bench,Andre Ellington,ARI,RB,False
2015,1,1,SSS,Bench,John Brown,ARI,WR,False
2015,1,1,SSS,RB,Devonta Freeman,ATL,RB,True
2015,1,1,SSS,D/ST,Broncos D/ST,DEN,D/ST,True
2015,1,1,SSS,TE,Delanie Walker,TEN,TE,True
2015,1,1,SSS,QB,Carson Palmer,ARI,QB,True
2015,1,1,SSS,Bench,Marvin Jones,DET,WR,False
2015,1,1,SSS,Bench,Derek Carr,LV,QB,False
2015,1,1,SSS,Bench,Tavon Austin,LAR,WR,False
2015,1,1,SSS,Bench,Eric Ebron,DET,TE,False
2015,1,1,SSS,K,Graham Gano,CAR,K,True
2015,1,1,SSS,RB,Javorius Allen,BAL,RB,True
2015,1,1,PITB,Bench,Dez Bryant,DAL,WR,False
2015,1,1,PITB,QB,Aaron Rodgers,GB,QB,True
2015,1,1,PITB,Bench,Justin Forsett,BAL,RB,False
2015,1,1,PITB,Bench,Mark Ingram,NO,RB,False
2015,1,1,PITB,WR,DeSean Jackson,WAS,WR,True
2015,1,1,PITB,FLEX,Golden Tate,DET,WR,True
2015,1,1,PITB,Bench,Tevin Coleman,ATL,RB,False
2015,1,1,PITB,D/ST,Bills D/ST,BUF,D/ST,True
2015,1,1,PITB,K,Stephen Gostkowski,NE,K,True
2015,1,1,PITB,RB,Danny Woodhead,LAC,RB,True
2015,1,1,PITB,Bench,Kenny Britt,LAR,WR,False
2015,1,1,PITB,TE,Gary Barnidge,CLE,TE,True
2015,1,1,PITB,WR,Michael Crabtree,LV,WR,True
2015,1,1,PITB,Bench,Packers D/ST,GB,D/ST,False
2015,1,1,PITB,Bench,Brandon LaFell,CIN,WR,False
2015,1,1,PITB,RB,C.J. Spiller,NO,RB,True
2015,1,1,JAGB,Bench,Melvin Gordon,LAC,RB,False
2015,1,1,JAGB,WR,Randall Cobb,GB,WR,True
2015,1,1,JAGB,RB,Latavius Murray,LV,RB,True
2015,1,1,JAGB,QB,Ben Roethlisberger,PIT,QB,True
2015,1,1,JAGB,WR,Michael Floyd,ARI,WR,True
2015,1,1,JAGB,D/ST,Rams D/ST,LAR,D/ST,True
2015,1,1,JAGB,Bench,Darren Sproles,PHI,RB,False
2015,1,1,JAGB,Bench,Pierre Garcon,WAS,WR,False
2015,1,1,JAGB,K,Chandler Catanzaro,ARI,K,True
2015,1,1,JAGB,Bench,Joique Bell,DET,RB,False
2015,1,1,JAGB,TE,Julius Thomas,JAX,TE,True
2015,1,1,JAGB,Bench,Stevan Ridley,NYJ,RB,False
2015,1,1,JAGB,RB,Brandon Bolden,NE,RB,True
2015,1,1,JAGB,Bench,Kirk Cousins,WAS,QB,False
2015,1,1,JAGB,FLEX,Markus Wheaton,PIT,WR,True
2015,1,1,JAGB,Bench,Theo Riddick,DET,RB,False
2015,1,1,LNO,RB,Adrian Peterson,MIN,RB,True
2015,1,1,LNO,RB,Jeremy Hill,CIN,RB,True
2015,1,1,LNO,WR,Allen Robinson,JAX,WR,True
2015,1,1,LNO,QB,Eli Manning,NYG,QB,True
2015,1,1,LNO,Bench,Rueben Randle,PHI,WR,False
2015,1,1,LNO,D/ST,Cardinals D/ST,ARI,D/ST,True
2015,1,1,LNO,Bench,Ted Ginn Jr.,CAR,WR,False
2015,1,1,LNO,WR,Kamar Aiken,BAL,WR,True
2015,1,1,LNO,Bench,Anquan Boldin,SF,WR,False
2015,1,1,LNO,Bench,Stevie Johnson,LAC,WR,False
2015,1,1,LNO,Bench,Jets D/ST,NYJ,D/ST,False
2015,1,1,LNO,FLEX,Rashad Jennings,NYG,RB,True
2015,1,1,LNO,TE,Richard Rodgers,GB,TE,True
2015,1,1,LNO,Bench,Danny Amendola,NE,WR,False
2015,1,1,LNO,K,Nick Novak,HOU,K,True
2015,1,1,LNO,Bench,Isaiah Crowell,CLE,RB,False
2015,1,1,CHLK,RB,C.J. Anderson,DEN,RB,True
2015,1,1,CHLK,WR,Calvin Johnson,DET,WR,True
2015,1,1,CHLK,Bench,Jordan Matthews,PHI,WR,False
2015,1,1,CHLK,Bench,Travis Kelce,KC,TE,False
2015,1,1,CHLK,Bench,T.J. Yeldon,JAX,RB,False
2015,1,1,CHLK,QB,Cam Newton,CAR,QB,True
2015,1,1,CHLK,WR,Eric Decker,NYJ,WR,True
2015,1,1,CHLK,Bench,Sam Bradford,PHI,QB,False
2015,1,1,CHLK,TE,Jordan Reed,WAS,TE,True
2015,1,1,CHLK,Bench,Antonio Andrews,TEN,RB,False
2015,1,1,CHLK,FLEX,Allen Hurns,JAX,WR,True
2015,1,1,CHLK,Bench,Nate Washington,HOU,WR,False
2015,1,1,CHLK,RB,Shaun Draughn,SF,RB,True
2015,1,1,CHLK,D/ST,Ravens D/ST,BAL,D/ST,True
2015,1,1,CHLK,K,Cairo Santos,KC,K,True
2015,1,1,DKEG,RB,Eddie Lacy,GB,RB,True
2015,1,1,DKEG,Bench,Andrew Luck,IND,QB,False
2015,1,1,DKEG,Bench,Alshon Jeffery,CHI,WR,False
2015,1,1,DKEG,Bench,Jonathan Stewart,CAR,RB,False
2015,1,1,DKEG,Bench,Davante Adams,GB,WR,False
2015,1,1,DKEG,WR,Willie Snead,NO,WR,True
2015,1,1,DKEG,D/ST,Patriots D/ST,NE,D/ST,True
2015,1,1,DKEG,K,Blair Walsh,MIN,K,True
2015,1,1,DKEG,RB,Jeremy Langford,CHI,RB,True
2015,1,1,DKEG,QB,Matthew Stafford,DET,QB,True
2015,1,1,DKEG,WR,Tyler Lockett,SEA,WR,True
2015,1,1,DKEG,Bench,Adam Vinatieri,IND,K,False
2015,1,1,DKEG,Bench,Tyrod Taylor,BUF,QB,False
2015,1,1,DKEG,Bench,Eagles D/ST,PHI,D/ST,False
2015,1,1,DKEG,TE,Austin Seferian-Jenkins,TB,TE,True
2015,1,1,DKEG,FLEX,Cameron Artis-Payne,CAR,RB,True
2015,1,1,MRYJ,WR,Mike Evans,TB,WR,True
2015,1,1,MRYJ,WR,Jeremy Maclin,KC,WR,True
2015,1,1,MRYJ,Bench,Giovani Bernard,CIN,RB,False
2015,1,1,MRYJ,RB,Chris Ivory,JAX,RB,True
2015,1,1,MRYJ,TE,Jason Witten,DAL,TE,True
2015,1,1,MRYJ,Bench,Duke Johnson Jr.,CLE,RB,False
2015,1,1,MRYJ,K,Brandon McManus,DEN,K,True
2015,1,1,MRYJ,QB,Blake Bortles,JAX,QB,True
2015,1,1,MRYJ,Bench,Steelers D/ST,PIT,D/ST,False
2015,1,1,MRYJ,RB,DeAngelo Williams,PIT,RB,True
2015,1,1,MRYJ,FLEX,Jarvis Landry,MIA,WR,True
2015,1,1,MRYJ,D/ST,Chiefs D/ST,KC,D/ST,True
2015,1,1,MRYJ,Bench,Bilal Powell,NYJ,RB,False
2015,1,1,MRYJ,Bench,Heath Miller,PIT,TE,False
2015,1,1,MRYJ,Bench,James Starks,GB,RB,False
2015,1,1,MRYJ,Bench,Jerick McKinnon,MIN,RB,False
2015,1,1,WZRD,Bench,LeSean McCoy,BUF,RB,False
2015,1,1,WZRD,WR,Julio Jones,ATL,WR,True
2015,1,1,WZRD,WR,Brandin Cooks,NO,WR,True
2015,1,1,WZRD,Bench,Matt Ryan,ATL,QB,False
2015,1,1,WZRD,TE,Greg Olsen,CAR,TE,True
2015,1,1,WZRD,RB,Doug Martin,TB,RB,True
2015,1,1,WZRD,Bench,Torrey Smith,SF,WR,False
2015,1,1,WZRD,D/ST,Seahawks D/ST,SEA,D/ST,True
2015,1,1,WZRD,Bench,Shane Vereen,NYG,RB,False
2015,1,1,WZRD,QB,Philip Rivers,LAC,QB,True
2015,1,1,WZRD,Bench,Malcom Floyd,LAC,WR,False
2015,1,1,WZRD,RB,Darren McFadden,DAL,RB,True
2015,1,1,WZRD,Bench,Bengals D/ST,CIN,D/ST,False
2015,1,1,WZRD,Bench,Ryan Fitzpatrick,NYJ,QB,False
2015,1,1,WZRD,FLEX,Karlos Williams,BUF,RB,True
2015,1,1,WZRD,K,Connor Barth,TB,K,True
