season_year,week,matchup,team_code,slot,player_name,nfl_team,position,is_starter
2013,1,1,SSS,WR,Michael Floyd,ARI,WR,True
2013,1,1,SSS,Bench,Brian Hartline,MIA,WR,False
2013,1,1,PITB,WR,Calvin Johnson,DET,WR,True
2013,1,1,PITB,RB,Matt Forte,CHI,RB,True
2013,1,1,PITB,Bench,Tom Brady,NE,QB,False
2013,1,1,PITB,Bench,BenJarvus Green-Ellis,CIN,RB,False
2013,1,1,PITB,Bench,Emmanuel Sanders,DEN,WR,False
2013,1,1,PITB,QB,Ben Roethlisberger,PIT,QB,True
2013,1,1,PITB,Bench,DeAndre Hopkins,HOU,WR,False
2013,1,1,PITB,Bench,Bengals D/ST,CIN,D/ST,False
2013,1,1,PITB,TE,Martellus Bennett,CHI,TE,True
2013,1,1,PITB,Bench,Carson Palmer,ARI,QB,False
2013,1,1,PITB,WR,Julian Edelman,NE,WR,True
2013,1,1,PITB,FLEX,Donald Brown,LAC,RB,True
2013,1,1,PITB,Bench,Jordan Reed,WAS,TE,False
2013,1,1,PITB,RB,Chris Ivory,NYJ,RB,True
2013,1,1,PITB,D/ST,Panthers D/ST,CAR,D/ST,True
2013,1,1,PITB,K,Ryan Succop,KC,K,True
2013,1,1,JAGB,Bench,Adrian Peterson,MIN,RB,False
2013,1,1,JAGB,QB,Cam Newton,CAR,QB,True
2013,1,1,JAGB,RB,Steven Jackson,ATL,RB,True
2013,1,1,JAGB,Bench,Mike Wallace,MIA,WR,False
2013,1,1,JAGB,WR,Eric Decker,NYJ,WR,True
2013,1,1,JAGB,RB,Eddie Lacy,GB,RB,True
2013,1,1,JAGB,Bench,T.Y. Hilton,IND,WR,False
2013,1,1,JAGB,D/ST,49ers D/ST,SF,D/ST,True
2013,1,1,JAGB,TE,Greg Olsen,CAR,TE,True
2013,1,1,JAGB,Bench,David Akers,DET,K,False
2013,1,1,JAGB,Bench,Philip Rivers,LAC,QB,False
2013,1,1,JAGB,WR,Keenan Allen,LAC,WR,True
2013,1,1,JAGB,K,Adam Vinatieri,IND,K,True
2013,1,1,JAGB,Bench,Tavon Austin,LAR,WR,False
2013,1,1,JAGB,Bench,Garrett Graham,HOU,TE,False
2013,1,1,JAGB,FLEX,Andre Ellington,ARI,RB,True
2013,1,1,LNO,Bench,Jamaal Charles,KC,RB,False
2013,1,1,LNO,QB,Drew Brees,NO,QB,True
2013,1,1,LNO,RB,Frank Gore,SF,RB,True
2013,1,1,LNO,Bench,Wes Welker,DEN,WR,False
2013,1,1,LNO,Bench,Steve Smith,BAL,WR,False
2013,1,1,LNO,TE,Jason Witten,DAL,TE,True
2013,1,1,LNO,WR,Denarius Moore,LV,WR,True
2013,1,1,LNO,D/ST,Chiefs D/ST,KC,D/ST,True
2013,1,1,LNO,K,Steven Hauschka,SEA,K,True
2013,1,1,LNO,FLEX,Andre Holmes,LV,WR,True
2013,1,1,LNO,Bench,Marcel Reece,LV,RB,False
2013,1,1,LNO,Bench,Justin Hunter,TEN,WR,False
2013,1,1,LNO,Bench,Rod Streater,LV,WR,False
2013,1,1,LNO,Bench,Marvin Jones,CIN,WR,False
2013,1,1,LNO,WR,Andre Caldwell,DEN,WR,True
2013,1,1,LNO,RB,Knile Davis,KC,RB,True
2013,1,1,CHLK,RB,LeSean McCoy,PHI,RB,True
2013,1,1,CHLK,FLEX,Maurice Jones-Drew,LV,RB,True
2013,1,1,CHLK,WR,Vincent Jackson,TB,WR,True
2013,1,1,CHLK,QB,Colin Kaepernick,SF,QB,True
2013,1,1,CHLK,TE,Vernon Davis,SF,TE,True
2013,1,1,CHLK,Bench,Terrance Williams,DAL,WR,False
2013,1,1,CHLK,RB,Zac Stacy,LAR,RB,True
2013,1,1,CHLK,Bench,Timothy Wright,TB,TE,False
2013,1,1,CHLK,WR,Kendall Wright,TEN,WR,True
2013,1,1,CHLK,Bench,Bryce Brown,PHI,RB,False
2013,1,1,CHLK,Bench,Jordan Todman,JAX,RB,False
2013,1,1,CHLK,Bench,Da'Rick Rogers,IND,WR,False
2013,1,1,CHLK,K,Graham Gano,CAR,K,True
2013,1,1,CHLK,Bench,Jacoby Jones,BAL,WR,False
2013,1,1,CHLK,Bench,Jay Cutler,CHI,QB,False
2013,1,1,CHLK,D/ST,Browns D/ST,CLE,D/ST,True
2013,1,1,DKEG,RB,Marshawn Lynch,SEA,RB,True
2013,1,1,DKEG,WR,Dez Bryant,DAL,WR,True
2013,1,1,DKEG,WR,Larry Fitzgerald,ARI,WR,True
2013,1,1,DKEG,RB,DeMarco Murray,DAL,RB,True
2013,1,1,DKEG,QB,Matthew Stafford,DET,QB,True
2013,1,1,DKEG,Bench,Ryan Mathews,LAC,RB,False
2013,1,1,DKEG,Bench,Ben Tate,CLE,RB,False
2013,1,1,DKEG,FLEX,Knowshon Moreno,MIA,RB,True
2013,1,1,DKEG,TE,Delanie Walker,TEN,TE,True
2013,1,1,DKEG,Bench,Rueben Randle,NYG,WR,False
2013,1,1,DKEG,Bench,Harry Douglas,ATL,WR,False
2013,1,1,DKEG,Bench,Montee Ball,DEN,RB,False
2013,1,1,DKEG,Bench,Eagles D/ST,PHI,D/ST,False
2013,1,1,DKEG,Bench,Dennis Pitta,BAL,TE,False
2013,1,1,DKEG,D/ST,Bills D/ST,BUF,D/ST,True
2013,1,1,DKEG,K,Alex Henery,PHI,K,True
2013,1,1,MRYJ,FLEX,A.J. Green,CIN,WR,True
2013,1,1,MRYJ,Bench,Darren Sproles,PHI,RB,False
2013,1,1,MRYJ,RB,Giovani Bernard,CIN,RB,True
2013,1,1,MRYJ,WR,Antonio Brown,PIT,WR,True
2013,1,1,MRYJ,QB,Andrew Luck,IND,QB,True
2013,1,1,MRYJ,WR,Josh Gordon,CLE,WR,True
2013,1,1,MRYJ,RB,Pierre Thomas,NO,RB,True
2013,1,1,MRYJ,Bench,Stevan Ridley,NE,RB,False
2013,1,1,MRYJ,Bench,Lamar Miller,MIA,RB,False
2013,1,1,MRYJ,Bench,Cardinals D/ST,ARI,D/ST,False
2013,1,1,MRYJ,D/ST,Titans D/ST,TEN,D/ST,True
2013,1,1,MRYJ,K,Nick Novak,LAC,K,True
2013,1,1,MRYJ,Bench,Joe Flacco,BAL,QB,False
2013,1,1,MRYJ,Bench,Brent Celek,PHI,TE,False
2013,1,1,MRYJ,Bench,Jermaine Gresham,CIN,TE,False
2013,1,1,MRYJ,TE,Tyler Eifert,CIN,TE,True
2013,1,1,WZRD,Bench,Doug Martin,TB,RB,False
2013,1,1,WZRD,RB,Chris Johnson,NYJ,RB,True
2013,1,1,WZRD,FLEX,Andre Johnson,HOU,WR,True
2013,1,1,WZRD,WR,Danny Amendola,NE,WR,True
2013,1,1,WZRD,QB,Matt Ryan,ATL,QB,True
2013,1,1,WZRD,WR,James Jones,LV,WR,True
2013,1,1,WZRD,Bench,Steve Johnson,BUF,WR,False
2013,1,1,WZRD,D/ST,Seahawks D/ST,SEA,D/ST,True
2013,1,1,WZRD,RB,Danny Woodhead,LAC,RB,True
2013,1,1,WZRD,K,Stephen Gostkowski,NE,K,True
2013,1,1,WZRD,TE,Zach Miller,SEA,TE,True
2013,1,1,WZRD,Bench,Mike Tolbert,CAR,RB,False
2013,1,1,WZRD,Bench,Daniel Thomas,MIA,RB,False
2013,1,1,WZRD,Bench,Shaun Suisham,PIT,K,False
2013,1,1,WZRD,Bench,Rams D/ST,LAR,D/ST,False
2013,1,1,WZRD,Bench,Jared Cook,LAR,TE,False
