season_year,week,matchup,team_code,slot,player_name,nfl_team,position,is_starter
2012,1,1,JAGB,Bench,Andy Dalton,CIN,QB,False
2012,1,1,JAGB,Bench,Golden Tate,SEA,WR,False
2012,1,1,JAGB,Bench,Lawrence Tynes,NYG,K,False
2012,1,1,JAGB,K,Matt Bryant,ATL,K,True
2012,1,1,JAGB,Bench,Giants D/ST,NYG,D/ST,False
2012,1,1,JAGB,Bench,Bilal Powell,NYJ,RB,False
2012,1,1,JAGB,FLEX,David Wilson,NYG,RB,True
2012,1,1,JAGB,Bench,Jets D/ST,NYJ,D/ST,False
2012,1,1,JACK,QB,Cam Newton,CAR,QB,True
2012,1,1,JACK,FLEX,Andre Johnson,HOU,WR,True
2012,1,1,JACK,Bench,Fred Jackson,BUF,RB,False
2012,1,1,JACK,Bench,Vernon Davis,SF,TE,False
2012,1,1,JACK,WR,Lance Moore,NO,WR,True
2012,1,1,JACK,Bench,Joe Flacco,BAL,QB,False
2012,1,1,JACK,TE,Greg Olsen,CAR,TE,True
2012,1,1,JACK,Bench,Justin Blackmon,JAX,WR,False
2012,1,1,JACK,WR,Randall Cobb,GB,WR,True
2012,1,1,JACK,Bench,LaRod Stephens-Howling,ARI,RB,False
2012,1,1,JACK,D/ST,Dolphins D/ST,MIA,D/ST,True
2012,1,1,JACK,K,Connor Barth,TB,K,True
2012,1,1,JACK,RB,Beanie Wells,ARI,RB,True
2012,1,1,JACK,Bench,Bryce Brown,PHI,RB,False
2012,1,1,JACK,RB,Knowshon Moreno,DEN,RB,True
2012,1,1,JACK,Bench,Michael Bush,CHI,RB,False
2012,1,1,CHLK,RB,Darren McFadden,LV,RB,True
2012,1,1,CHLK,RB,DeMarco Murray,DAL,RB,True
2012,1,1,CHLK,Bench,Trent Richardson,CLE,RB,False
2012,1,1,CHLK,Bench,Brandon Lloyd,NE,WR,False
2012,1,1,CHLK,WR,Kenny Britt,TEN,WR,True
2012,1,1,CHLK,WR,Victor Cruz,NYG,WR,True
2012,1,1,CHLK,FLEX,Alfred Morris,WAS,RB,True
2012,1,1,CHLK,Bench,Josh Freeman,TB,QB,False
2012,1,1,CHLK,Bench,Colin Kaepernick,SF,QB,False
2012,1,1,CHLK,TE,Dallas Clark,TB,TE,True
2012,1,1,CHLK,Bench,Chad Henne,JAX,QB,False
2012,1,1,CHLK,Bench,Donnie Avery,IND,WR,False
2012,1,1,CHLK,QB,Ben Roethlisberger,PIT,QB,True
2012,1,1,CHLK,Bench,Heath Miller,PIT,TE,False
2012,1,1,CHLK,K,Sebastian Janikowski,LV,K,True
2012,1,1,CHLK,D/ST,Cardinals D/ST,ARI,D/ST,True
2012,1,1,DKEG,FLEX,LeSean McCoy,PHI,RB,True
2012,1,1,DKEG,WR,Julio Jones,ATL,WR,True
2012,1,1,DKEG,WR,Greg Jennings,GB,WR,True
2012,1,1,DKEG,QB,Tony Romo,DAL,QB,True
2012,1,1,DKEG,RB,Stevan Ridley,NE,RB,True
2012,1,1,DKEG,TE,Jason Witten,DAL,TE,True
2012,1,1,DKEG,RB,Rashard Mendenhall,PIT,RB,True
2012,1,1,DKEG,Bench,Malcom Floyd,LAC,WR,False
2012,1,1,DKEG,Bench,Jermaine Gresham,CIN,TE,False
2012,1,1,DKEG,K,Stephen Gostkowski,NE,K,True
2012,1,1,DKEG,Bench,Alex Green,GB,RB,False
2012,1,1,DKEG,Bench,Kendall Wright,TEN,WR,False
2012,1,1,DKEG,Bench,Jonathan Dwyer,PIT,RB,False
2012,1,1,DKEG,D/ST,Seahawks D/ST,SEA,D/ST,True
2012,1,1,DKEG,Bench,Philip Rivers,LAC,QB,False
2012,1,1,DKEG,Bench,Brandon Gibson,LAR,WR,False
2012,1,1,MRYJ,RB,Chris Johnson,TEN,RB,True
2012,1,1,MRYJ,Bench,Rob Gronkowski,NE,TE,False
2012,1,1,MRYJ,WR,Antonio Brown,PIT,WR,True
2012,1,1,MRYJ,Bench,Hakeem Nicks,NYG,WR,False
2012,1,1,MRYJ,RB,BenJarvus Green-Ellis,CIN,RB,True
2012,1,1,MRYJ,QB,Andrew Luck,IND,QB,True
2012,1,1,MRYJ,FLEX,Danny Amendola,LAR,WR,True
2012,1,1,MRYJ,Bench,Michael Crabtree,SF,WR,False
2012,1,1,MRYJ,Bench,Martellus Bennett,NYG,TE,False
2012,1,1,MRYJ,WR,T.Y. Hilton,IND,WR,True
2012,1,1,MRYJ,TE,Marcedes Lewis,JAX,TE,True
2012,1,1,MRYJ,Bench,Isaac Redman,PIT,RB,False
2012,1,1,MRYJ,Bench,Ryan Grant,GB,RB,False
2012,1,1,MRYJ,Bench,Danny Woodhead,NE,RB,False
2012,1,1,MRYJ,D/ST,Steelers D/ST,PIT,D/ST,True
2012,1,1,MRYJ,K,Kai Forbath,WAS,K,True
2012,1,1,BALL,RB,Arian Foster,HOU,RB,True
2012,1,1,BALL,QB,Matt Ryan,ATL,QB,True
2012,1,1,BALL,WR,Brandon Marshall,CHI,WR,True
2012,1,1,BALL,Bench,Mike Wallace,PIT,WR,False
2012,1,1,BALL,WR,Vincent Jackson,TB,WR,True
2012,1,1,BALL,TE,Aaron Hernandez,NE,TE,True
2012,1,1,BALL,RB,C.J. Spiller,BUF,RB,True
2012,1,1,BALL,FLEX,Tony Gonzalez,ATL,TE,True
2012,1,1,BALL,Bench,Carson Palmer,LV,QB,False
2012,1,1,BALL,Bench,Pierre Thomas,NO,RB,False
2012,1,1,BALL,Bench,James Jones,GB,WR,False
2012,1,1,BALL,Bench,Davone Bess,MIA,WR,False
2012,1,1,BALL,Bench,DeAngelo Williams,CAR,RB,False
2012,1,1,BALL,D/ST,Ravens D/ST,BAL,D/ST,True
2012,1,1,BALL,Bench,Phil Dawson,CLE,K,False
2012,1,1,BALL,K,Steven Hauschka,SEA,K,True
