year,round,round_pick,team_abbrev,player_id,player_name,bid_amount,keeper,nominating_team
2012,1,1,PTB,10447,Calvin Johnson,0.0,False,
2012,1,2,AC,11238,Darren McFadden,0.0,False,
2012,1,3,BBWZ,2580,Drew Brees,0.0,False,
2012,1,4,COCK,11289,Ray Rice,0.0,False,
2012,1,5,GFM,3776,,0.0,False,
2012,1,6,GOW,2330,Tom Brady,0.0,False,
2012,1,7,SWEE,12483,Matthew Stafford,0.0,False,
2012,1,8,KNAB,13994,Cam Newton,0.0,False,
2012,1,9,2SCM,5531,Kellen Winslow,0.0,False,
2012,1,10,BBRS,12497,Arian Foster,0.0,False,
2012,1,11,DKGG,12514,LeSean McCoy,0.0,False,
2012,1,12,mji,11258,Chris Johnson,0.0,False,
2012,2,1,mji,13229,Rob Gronkowski,0.0,False,
2012,2,2,DKGG,13982,Julio Jones,0.0,False,
2012,2,3,BBRS,11237,Matt Ryan,0.0,False,
2012,2,4,2SCM,2584,Chad Johnson,0.0,False,
2012,2,5,KNAB,4461,Andre Johnson,0.0,False,
2012,2,6,SWEE,11278,Matt Forte,0.0,False,
2012,2,7,GOW,13232,Jimmy Graham,0.0,False,
2012,2,8,GFM,9646,Maurice Jones-Drew,0.0,False,
2012,2,9,COCK,13983,A.J. Green,0.0,False,
2012,2,10,BBWZ,5941,Wes Welker,0.0,False,
2012,2,11,AC,14005,DeMarco Murray,0.0,False,
2012,2,12,PTB,10456,Marshawn Lynch,0.0,False,
2012,3,1,PTB,8442,Roddy White,0.0,False,
2012,3,2,AC,14884,Trent Richardson,0.0,False,
2012,3,3,BBWZ,5549,Steven Jackson,0.0,False,
2012,3,4,COCK,5528,Larry Fitzgerald,0.0,False,
2012,3,5,GFM,11307,Jamaal Charles,0.0,False,
2012,3,6,GOW,13215,Dez Bryant,0.0,False,
2012,3,7,SWEE,5679,Michael Turner,0.0,False,
2012,3,8,KNAB,11270,Jordy Nelson,0.0,False,
2012,3,9,2SCM,8439,Aaron Rodgers,0.0,False,
2012,3,10,BBRS,9705,Brandon Marshall,0.0,False,
2012,3,11,DKGG,9638,Greg Jennings,0.0,False,
2012,3,12,mji,13934,Antonio Brown,0.0,False,
