year,round,round_pick,team_abbrev,player_id,player_name,bid_amount,keeper,nominating_team
2023,3,10,JAGB,3042519,Aaron Jones,0.0,False,
2023,3,11,MXLB,4239993,Tee Higgins,0.0,False,
2023,3,12,MRYJ,4569173,Rhamondre Stevenson,0.0,False,
2023,4,1,MRYJ,4038941,Justin Herbert,0.0,False,
2023,4,2,MXLB,4362887,Justin Fields,0.0,False,
2023,4,3,JAGB,4241985,J.K. Dobbins,0.0,False,
2023,4,4,LNO,2976499,Amari Cooper,0.0,False,
2023,4,5,BRIM,3116593,Dalvin Cook,0.0,False,
2023,4,6,SSBB,4241478,DeVonta Smith,0.0,False,
2023,4,7,TACT,4567048,Kenneth Walker III,0.0,False,
2023,4,8,PCX,3915416,DJ Moore,0.0,False,
2023,4,9,GFM,4429795,Jahmyr Gibbs,0.0,False,
2023,4,10,WZRD,3116365,Mark Andrews,0.0,False,
2023,4,11,PKMC,4240021,Cam Akers,0.0,False,
2023,4,12,CHLK,4360310,Trevor Lawrence,0.0,False,
2023,5,1,CHLK,4045163,Miles Sanders,0.0,False,
2023,5,2,PKMC,3054850,Alvin Kamara,0.0,False,
2023,5,3,WZRD,4241463,Jerry Jeudy,0.0,False,
2023,5,4,GFM,4036133,T.J. Hockenson,0.0,False,
2023,5,5,PCX,3121422,Terry McLaurin,0.0,False,
2023,5,6,TACT,15818,Keenan Allen,0.0,False,
2023,5,7,SSBB,4361579,Javonte Williams,0.0,False,
2023,5,8,BRIM,4035687,Michael Pittman Jr.,0.0,False,
2023,5,9,LNO,3045147,James Conner,0.0,False,
2023,5,10,JAGB,15795,DeAndre Hopkins,0.0,False,
2023,5,11,MXLB,3116165,Chris Godwin,0.0,False,
2023,5,12,MRYJ,3040151,George Kittle,0.0,False,
2023,6,1,MRYJ,3045138,Mike Williams,0.0,False,
2023,6,2,MXLB,4427366,Breece Hall,0.0,False,
2023,6,3,JAGB,16737,Mike Evans,0.0,False,
2023,6,4,LNO,4035538,David Montgomery,0.0,False,
2023,6,5,BRIM,3122840,Deshaun Watson,0.0,False,
2023,6,6,SSBB,2576925,Darren Waller,0.0,False,
2023,6,7,TACT,2980453,Jamaal Williams,0.0,False,
2023,6,8,PCX,4697815,Rachaad White,0.0,False,
2023,6,9,GFM,4569618,Garrett Wilson,0.0,False,
2023,6,10,WZRD,4248528,Christian Watson,0.0,False,
2023,6,11,PKMC,4379399,James Cook,0.0,False,
2023,6,12,CHLK,4361529,Isiah Pacheco,0.0,False,
2023,7,1,CHLK,3121023,Dallas Goedert,0.0,False,
2023,7,2,PKMC,4426502,Drake London,0.0,False,
2023,7,3,WZRD,4241474,Brian Robinson Jr.,0.0,False,
2023,7,4,GFM,4429205,Jordan Addison,0.0,False,
2023,7,5,PCX,4048244,Alexander Mattison,0.0,False,
2023,7,6,TACT,4259545,D'Andre Swift,0.0,False,
2023,7,7,SSBB,3895856,Christian Kirk,0.0,False,
2023,7,8,BRIM,3123076,David Njoku,0.0,False,
2023,7,9,LNO,2577327,Tyler Lockett,0.0,False,
2023,7,10,JAGB,4360438,Brandon Aiyuk,0.0,False,
2023,7,11,MXLB,4360248,Kyle Pitts,0.0,False,
2023,7,12,MRYJ,4035886,Khalil Herbert,0.0,False,
2023,8,1,MRYJ,4426354,George Pickens,0.0,False,
2023,8,2,MXLB,3932905,Diontae Johnson,0.0,False,
2023,8,3,JAGB,2577417,Dak Prescott,0.0,False,
2023,8,4,LNO,4241479,Tua Tagovailoa,0.0,False,
2023,8,5,BRIM,3925347,Damien Harris,0.0,False,
2023,8,6,SSBB,4239934,AJ Dillon,0.0,False,
2023,8,7,TACT,3051876,Evan Engram,0.0,False,
2023,8,8,PCX,4430878,Jaxon Smith-Njigba,0.0,False,
2023,8,9,GFM,4430191,Skyy Moore,0.0,False,
2023,8,10,WZRD,16733,Odell Beckham Jr.,0.0,False,
2023,8,11,PKMC,4243537,Gabe Davis,0.0,False,
2023,8,12,CHLK,4429160,De'Von Achane,0.0,False,
2023,9,1,CHLK,4361432,Romeo Doubs,0.0,False,
2023,9,2,PKMC,4426385,Zach Charbonnet,0.0,False,
2023,9,3,WZRD,2976316,Michael Thomas,0.0,False,
2023,9,4,GFM,-16021,Eagles D/ST,0.0,False,
2023,9,5,PCX,15683,Justin Tucker,0.0,False,
2023,9,6,TACT,3055899,Harrison Butker,0.0,False,
2023,9,7,SSBB,4429615,Zay Flowers,0.0,False,
2023,9,8,BRIM,4240600,Kadarius Toney,0.0,False,
2023,9,9,LNO,4241372,Marquise Brown,0.0,False,
2023,9,10,JAGB,3045144,Tyler Boyd,0.0,False,
2023,9,11,MXLB,-16025,49ers D/ST,0.0,False,
2023,9,12,MRYJ,3051392,Ezekiel Elliott,0.0,False,
2023,10,1,MRYJ,4361409,Jahan Dotson,0.0,False,
2023,10,2,MXLB,4429025,Quentin Johnston,0.0,False,
2023,10,3,JAGB,16782,Jerick McKinnon,0.0,False,
2023,10,4,LNO,3139925,Rashaad Penny,0.0,False,
2023,10,5,BRIM,-16020,Jets D/ST,0.0,False,
2023,10,6,SSBB,3128429,Courtland Sutton,0.0,False,
2023,10,7,TACT,4373626,Tyler Allgeier,0.0,False,
2023,10,8,PCX,4429013,Tank Bigsby,0.0,False,
2023,10,9,GFM,4429084,Anthony Richardson,0.0,False,
2023,10,10,WZRD,3122976,Jeff Wilson Jr.,0.0,False,
2023,10,11,PKMC,-16006,Cowboys D/ST,0.0,False,
2023,10,12,CHLK,4241555,Elijah Mitchell,0.0,False,
2023,11,1,CHLK,4360939,Rashod Bateman,0.0,False,
2023,11,2,PKMC,4258595,Cole Kmet,0.0,False,
2023,11,3,WZRD,14880,Kirk Cousins,0.0,False,
2023,11,4,GFM,4569987,Jaylen Warren,0.0,False,
2023,11,5,PCX,4385690,Dalton Kincaid,0.0,False,
2023,11,6,TACT,3128390,Allen Lazard,0.0,False,
2023,11,7,SSBB,3116389,Samaje Perine,0.0,False,
2023,11,8,BRIM,3916566,K.J. Osborn,0.0,False,
2023,11,9,LNO,16731,Brandin Cooks,0.0,False,
2023,11,10,JAGB,4361411,Pat Freiermuth,0.0,False,
2023,11,11,MXLB,4428557,Tyjae Spears,0.0,False,
2023,11,12,MRYJ,4360294,Antonio Gibson,0.0,False,
2023,12,1,MRYJ,4567156,Treylon Burks,0.0,False,
2023,12,2,MXLB,4685720,Bryce Young,0.0,False,
2023,12,3,JAGB,4360234,Evan McPherson,0.0,False,
2023,12,4,LNO,4372414,Elijah Moore,0.0,False,
2023,12,5,BRIM,3051909,Daniel Carlson,0.0,False,
2023,12,6,SSBB,4032473,Rashid Shaheed,0.0,False,
2023,12,7,TACT,-16002,Bills D/ST,0.0,False,
2023,12,8,PCX,4428331,Rashee Rice,0.0,False,
2023,12,9,GFM,4599739,Kendre Miller,0.0,False,
2023,12,10,WZRD,8439,Aaron Rodgers,0.0,False,
2023,12,11,PKMC,4431453,Deuce Vaughn,0.0,False,
2023,12,12,CHLK,3917792,Daniel Jones,0.0,False,
2023,13,1,CHLK,16460,Adam Thielen,0.0,False,
2023,13,2,PKMC,3125116,D'Onta Foreman,0.0,False,
2023,13,3,WZRD,4036348,Michael Gallup,0.0,False,
2023,13,4,GFM,4426386,Roschon Johnson,0.0,False,
2023,13,5,PCX,4426388,Jameson Williams,0.0,False,
2023,13,6,TACT,4036378,Jordan Love,0.0,False,
2023,13,7,SSBB,-16017,Patriots D/ST,0.0,False,
2023,13,8,BRIM,15807,Cordarrelle Patterson,0.0,False,
2023,13,9,LNO,3120348,JuJu Smith-Schuster,0.0,False,
2023,13,10,JAGB,-16033,Ravens D/ST,0.0,False,
2023,13,11,MXLB,2979843,Kenyan Drake,0.0,False,
2023,13,12,MRYJ,15864,Geno Smith,0.0,False,
2023,14,1,MRYJ,-16023,Steelers D/ST,0.0,False,
2023,14,2,MXLB,3917232,Tyler Bass,0.0,False,
2023,14,3,JAGB,3121427,Curtis Samuel,0.0,False,
2023,14,4,LNO,4360635,Chigoziem Okonkwo,0.0,False,
2023,14,5,BRIM,4040980,Irv Smith Jr.,0.0,False,
2023,14,6,SSBB,3046779,Jared Goff,0.0,False,
2023,14,7,TACT,4428085,Luke Musgrave,0.0,False,
2023,14,8,PCX,4432577,C.J. Stroud,0.0,False,
2023,14,9,GFM,4242431,Ty Chandler,0.0,False,
2023,14,10,WZRD,-16018,Saints D/ST,0.0,False,
2023,14,11,PKMC,4430027,Sam LaPorta,0.0,False,
2023,14,12,CHLK,2576414,Raheem Mostert,0.0,False,
2023,15,1,CHLK,-16030,Jaguars D/ST,0.0,False,
2023,15,2,PKMC,4243371,Riley Patterson,0.0,False,
2023,15,3,WZRD,3117256,Dalton Schultz,0.0,False,
2023,15,4,GFM,4430388,DeWayne McBride,0.0,False,
2023,15,5,PCX,4426485,Jonathan Mingo,0.0,False,
2023,15,6,TACT,3059722,Zay Jones,0.0,False,
2023,15,7,SSBB,4258195,Donovan Peoples-Jones,0.0,False,
2023,15,8,BRIM,3115394,DJ Chark Jr.,0.0,False,
2023,15,9,LNO,3916433,Jakobi Meyers,0.0,False,
2023,15,10,JAGB,2468609,Taysom Hill,0.0,False,
2023,15,11,MXLB,4429086,Michael Mayer,0.0,False,
2023,15,12,MRYJ,3918639,Gerald Everett,0.0,False,
2023,16,1,MRYJ,3975763,Greg Joseph,0.0,False,
2023,16,2,MXLB,4372066,Jake Moody,0.0,False,
2023,16,3,JAGB,4240703,Kenny Pickett,0.0,False,
2023,16,4,LNO,2985659,Wil Lutz,0.0,False,
2023,16,5,BRIM,14881,Russell Wilson,0.0,False,
2023,16,6,SSBB,2473037,Jason Myers,0.0,False,
2023,16,7,TACT,3115364,Leonard Fournette,0.0,False,
2023,16,8,PCX,-16015,Dolphins D/ST,0.0,False,
2023,16,9,GFM,4688813,Josh Downs,0.0,False,
2023,16,10,WZRD,3049899,Younghoe Koo,0.0,False,
2023,16,11,PKMC,3059915,Kareem Hunt,0.0,False,
2023,16,12,CHLK,-1,,0.0,False,
