year,round,round_pick,team_abbrev,player_id,player_name,bid_amount,keeper,nominating_team
2024,1,1,LNO,3117251,Christian McCaffrey,0.0,False,
2024,1,2,MXLB,4241389,CeeDee Lamb,0.0,False,
2024,1,3,MRYJ,4430807,Bijan Robinson,0.0,False,
2024,1,4,WZRD,4374302,Amon-Ra St. Brown,0.0,False,
2024,1,5,SSBB,3116406,Tyreek Hill,0.0,False,
2024,1,6,PCX,4362628,Ja'Marr Chase,0.0,False,
2024,1,7,TACT,4262921,Justin Jefferson,0.0,False,
2024,1,8,PKMC,4427366,Breece Hall,0.0,False,
2024,1,9,CHLK,4242335,Jonathan Taylor,0.0,False,
2024,1,10,GFM,4429795,Jahmyr Gibbs,0.0,False,
2024,1,11,BRIM,4569618,Garrett Wilson,0.0,False,
2024,1,12,JAGB,4047646,A.J. Brown,0.0,False,
2024,2,1,LNO,4361370,Chris Olave,0.0,False,
2024,2,2,MXLB,4697815,Rachaad White,0.0,False,
2024,2,3,MRYJ,4432708,Marvin Harrison Jr.,0.0,False,
2024,2,4,WZRD,15847,Travis Kelce,0.0,False,
2024,2,5,SSBB,4239996,Travis Etienne Jr.,0.0,False,
2024,2,6,PCX,4361529,Isiah Pacheco,0.0,False,
2024,2,7,TACT,4426502,Drake London,0.0,False,
2024,2,8,PKMC,4430737,Kyren Williams,0.0,False,
2024,2,9,CHLK,3043078,Derrick Henry,0.0,False,
2024,2,10,GFM,3929630,Saquon Barkley,0.0,False,
2024,2,11,BRIM,4426515,Puka Nacua,0.0,False,
2024,2,12,JAGB,3126486,Deebo Samuel Sr.,0.0,False,
2024,3,1,LNO,4040715,Jalen Hurts,0.0,False,
2024,3,2,MXLB,3918298,Josh Allen,0.0,False,
2024,3,3,MRYJ,16737,Mike Evans,0.0,False,
2024,3,4,WZRD,4429160,De'Von Achane,0.0,False,
2024,3,5,SSBB,3139477,Patrick Mahomes,0.0,False,
2024,3,6,PCX,4379399,James Cook,0.0,False,
2024,3,7,TACT,4047365,Josh Jacobs,0.0,False,
2024,3,8,PKMC,4567048,Kenneth Walker III,0.0,False,
2024,3,9,CHLK,4360438,Brandon Aiyuk,0.0,False,
2024,3,10,GFM,16800,Davante Adams,0.0,False,
2024,3,11,BRIM,3116385,Joe Mixon,0.0,False,
2024,3,12,JAGB,4258173,Nico Collins,0.0,False,
2024,4,1,JAGB,4432577,C.J. Stroud,0.0,False,
2024,4,2,BRIM,3916387,Lamar Jackson,0.0,False,
2024,4,3,GFM,4429084,Anthony Richardson,0.0,False,
2024,4,4,CHLK,3915511,Joe Burrow,0.0,False,
2024,4,5,PKMC,4426354,George Pickens,0.0,False,
2024,4,6,TACT,3045147,James Conner,0.0,False,
2024,4,7,PCX,4372016,Jaylen Waddle,0.0,False,
2024,4,8,SSBB,3915416,DJ Moore,0.0,False,
2024,4,9,WZRD,3054850,Alvin Kamara,0.0,False,
2024,4,10,MRYJ,4047650,DK Metcalf,0.0,False,
2024,4,11,MXLB,3042519,Aaron Jones,0.0,False,
2024,4,12,LNO,2976212,Stefon Diggs,0.0,False,
2024,5,1,LNO,2977187,Cooper Kupp,0.0,False,
2024,5,2,MXLB,4035687,Michael Pittman Jr.,0.0,False,
2024,5,3,MRYJ,4035538,David Montgomery,0.0,False,
2024,5,4,WZRD,4241478,DeVonta Smith,0.0,False,
2024,5,5,SSBB,4361777,Zamir White,0.0,False,
2024,5,6,PCX,3917315,Kyler Murray,0.0,False,
2024,5,7,TACT,4241457,Najee Harris,0.0,False,
2024,5,8,PKMC,3121422,Terry McLaurin,0.0,False,
2024,5,9,CHLK,4595348,Malik Nabers,0.0,False,
2024,5,10,GFM,3925357,Calvin Ridley,0.0,False,
2024,5,11,BRIM,4569987,Jaylen Warren,0.0,False,
2024,5,12,JAGB,4259545,D'Andre Swift,0.0,False,
2024,6,1,JAGB,4241474,Brian Robinson Jr.,0.0,False,
2024,6,2,BRIM,4429615,Zay Flowers,0.0,False,
2024,6,3,GFM,15818,Keenan Allen,0.0,False,
2024,6,4,CHLK,2576414,Raheem Mostert,0.0,False,
2024,6,5,PKMC,4430027,Sam LaPorta,0.0,False,
2024,6,6,TACT,4036378,Jordan Love,0.0,False,
2024,6,7,PCX,4385690,Dalton Kincaid,0.0,False,
2024,6,8,SSBB,2976499,Amari Cooper,0.0,False,
2024,6,9,WZRD,3116365,Mark Andrews,0.0,False,
2024,6,10,MRYJ,4239993,Tee Higgins,0.0,False,
2024,6,11,MXLB,4569173,Rhamondre Stevenson,0.0,False,
2024,6,12,LNO,3040151,George Kittle,0.0,False,
2024,7,1,LNO,3916148,Tony Pollard,0.0,False,
2024,7,2,MXLB,3116165,Chris Godwin,0.0,False,
2024,7,3,MRYJ,2577417,Dak Prescott,0.0,False,
2024,7,4,WZRD,3128720,Nick Chubb,0.0,False,
2024,7,5,SSBB,4035676,Zack Moss,0.0,False,
2024,7,6,PCX,3051926,Gus Edwards,0.0,False,
2024,7,7,TACT,4366031,Tank Dell,0.0,False,
2024,7,8,PKMC,4428331,Rashee Rice,0.0,False,
2024,7,9,CHLK,4361307,Trey McBride,0.0,False,
2024,7,10,GFM,4360248,Kyle Pitts,0.0,False,
2024,7,11,BRIM,3123076,David Njoku,0.0,False,
2024,7,12,JAGB,4429205,Jordan Addison,0.0,False,
2024,8,1,JAGB,4040761,Devin Singletary,0.0,False,
2024,8,2,BRIM,4430878,Jaxon Smith-Njigba,0.0,False,
2024,8,3,GFM,3068267,Austin Ekeler,0.0,False,
2024,8,4,CHLK,4361741,Brock Purdy,0.0,False,
2024,8,5,PKMC,4426388,Jameson Williams,0.0,False,
2024,8,6,TACT,3895856,Christian Kirk,0.0,False,
2024,8,7,PCX,4683062,Xavier Worthy,0.0,False,
2024,8,8,SSBB,3051876,Evan Engram,0.0,False,
2024,8,9,WZRD,4361579,Javonte Williams,0.0,False,
2024,8,10,MRYJ,4242355,Jake Ferguson,0.0,False,
2024,8,11,MXLB,3932905,Diontae Johnson,0.0,False,
2024,8,12,LNO,3051392,Ezekiel Elliott,0.0,False,
2024,9,1,LNO,4036133,T.J. Hockenson,0.0,False,
2024,9,2,MXLB,4428557,Tyjae Spears,0.0,False,
2024,9,3,MRYJ,4678008,Jonathon Brooks,0.0,False,
2024,9,4,WZRD,4362249,Jayden Reed,0.0,False,
2024,9,5,SSBB,4722893,Jaleel McLaughlin,0.0,False,
2024,9,6,PCX,4612826,Ladd McConkey,0.0,False,
2024,9,7,TACT,4248528,Christian Watson,0.0,False,
2024,9,8,PKMC,4432665,Brock Bowers,0.0,False,
2024,9,9,CHLK,4431299,Rome Odunze,0.0,False,
2024,9,10,GFM,-16025,49ers D/ST,0.0,False,
2024,9,11,BRIM,4372019,Jerome Ford,0.0,False,
2024,9,12,JAGB,3117256,Dalton Schultz,0.0,False,
2024,10,1,JAGB,4362238,Chase Brown,0.0,False,
2024,10,2,BRIM,4241372,Hollywood Brown,0.0,False,
2024,10,3,GFM,4431611,Caleb Williams,0.0,False,
2024,10,4,CHLK,4432773,Brian Thomas Jr.,0.0,False,
2024,10,5,PKMC,4635008,Keon Coleman,0.0,False,
2024,10,6,TACT,3121023,Dallas Goedert,0.0,False,
2024,10,7,PCX,4426348,Jayden Daniels,0.0,False,
2024,10,8,SSBB,4038815,Rico Dowdle,0.0,False,
2024,10,9,WZRD,4430034,Xavier Legette,0.0,False,
2024,10,10,MRYJ,4373626,Tyler Allgeier,0.0,False,
2024,10,11,MXLB,4242431,Ty Chandler,0.0,False,
2024,10,12,LNO,3128429,Courtland Sutton,0.0,False,
2024,11,1,LNO,4685247,Braelon Allen,0.0,False,
2024,11,2,MXLB,4258595,Cole Kmet,0.0,False,
2024,11,3,MRYJ,4429275,Trey Benson,0.0,False,
2024,11,4,WZRD,3046779,Jared Goff,0.0,False,
