year,round,round_pick,team_abbrev,player_id,player_name,bid_amount,keeper,nominating_team
2013,1,1,JGBM,10452,Adrian Peterson,0.0,False,
2013,1,2,MXBN,12497,Arian Foster,0.0,False,
2013,1,3,WTWZ,14885,Doug Martin,0.0,False,
2013,1,4,DKGG,10456,Marshawn Lynch,0.0,False,
2013,1,5,BRIM,13203,C.J. Spiller,0.0,False,
2013,1,6,GRFM,11289,Ray Rice,0.0,False,
2013,1,7,COCK,8439,Aaron Rodgers,0.0,False,
2013,1,8,SSS,15009,Alfred Morris,0.0,False,
2013,1,9,LNDS,11307,Jamaal Charles,0.0,False,
2013,1,10,ACHK,12514,LeSean McCoy,0.0,False,
2013,1,11,MRYJ,14884,Trent Richardson,0.0,False,
2013,1,12,PTBS,10447,Calvin Johnson,0.0,False,
2013,2,1,PTBS,11278,Matt Forte,0.0,False,
2013,2,2,MRYJ,13983,A.J. Green,0.0,False,
2013,2,3,ACHK,9646,Maurice Jones-Drew,0.0,False,
2013,2,4,LNDS,2580,Drew Brees,0.0,False,
2013,2,5,SSS,1428,Peyton Manning,0.0,False,
2013,2,6,COCK,13982,Julio Jones,0.0,False,
2013,2,7,GRFM,9705,Brandon Marshall,0.0,False,
2013,2,8,BRIM,9588,Reggie Bush,0.0,False,
2013,2,9,DKGG,13215,Dez Bryant,0.0,False,
2013,2,10,WTWZ,11258,Chris Johnson,0.0,False,
2013,2,11,MXBN,13216,Demaryius Thomas,0.0,False,
2013,2,12,JGBM,13994,Cam Newton,0.0,False,
2013,3,1,JGBM,5549,Steven Jackson,0.0,False,
2013,3,2,MXBN,13232,Jimmy Graham,0.0,False,
2013,3,3,WTWZ,4461,Andre Johnson,0.0,False,
2013,3,4,DKGG,5528,Larry Fitzgerald,0.0,False,
2013,3,5,BRIM,13553,Victor Cruz,0.0,False,
2013,3,6,GRFM,8442,Roddy White,0.0,False,
2013,3,7,COCK,14028,Stevan Ridley,0.0,False,
2013,3,8,SSS,14887,David Wilson,0.0,False,
2013,3,9,LNDS,8479,Frank Gore,0.0,False,
2013,3,10,ACHK,8475,Vincent Jackson,0.0,False,
2013,3,11,MRYJ,14053,Randall Cobb,0.0,False,
2013,3,12,PTBS,2330,Tom Brady,0.0,False,
2013,4,1,PTBS,15823,Montee Ball,0.0,False,
2013,4,2,MRYJ,8544,Darren Sproles,0.0,False,
2013,4,3,ACHK,14001,Colin Kaepernick,0.0,False,
2013,4,4,LNDS,5941,Wes Welker,0.0,False,
2013,4,5,SSS,13489,Mike Williams,0.0,False,
