year,round,round_pick,team_abbrev,player_id,player_name,bid_amount,keeper,nominating_team
2011,7,11,MJI,13983,A.J. Green,0.0,False,
2011,7,12,BBRS,13229,Rob Gronkowski,0.0,False,
2011,8,1,BBRS,2564,Santana Moss,0.0,False,
2011,8,2,MJI,10195,Fred Jackson,0.0,False,
2011,8,3,DKGG,9400,Lance Moore,0.0,False,
2011,8,4,AC,9588,Reggie Bush,0.0,False,
2011,8,5,KNAB,5526,Eli Manning,0.0,False,
2011,8,6,GOW,13214,James Starks,0.0,False,
2011,8,7,PTB,13197,Sam Bradford,0.0,False,
2011,8,8,SWEE,-16009,Packers D/ST,0.0,False,
2011,8,9,BBWZ,9614,Marcedes Lewis,0.0,False,
2011,8,10,2SCM,2139,Plaxico Burress,0.0,False,
2011,8,11,GFM,12473,Josh Freeman,0.0,False,
2011,8,12,COCK,10495,Steve Smith,0.0,False,
2011,9,1,COCK,13289,Tony Moeaki,0.0,False,
2011,9,2,GFM,10480,Kevin Kolb,0.0,False,
2011,9,3,2SCM,-16021,Eagles D/ST,0.0,False,
2011,9,4,BBWZ,5538,Lee Evans,0.0,False,
2011,9,5,SWEE,2622,Steve Smith,0.0,False,
2011,9,6,PTB,5531,Kellen Winslow,0.0,False,
2011,9,7,GOW,12598,Mike Thomas,0.0,False,
2011,9,8,KNAB,-16017,Patriots D/ST,0.0,False,
2011,9,9,AC,12483,Matthew Stafford,0.0,False,
2011,9,10,DKGG,11247,Jonathan Stewart,0.0,False,
2011,9,11,MJI,13203,C.J. Spiller,0.0,False,
2011,9,12,BBRS,10456,Marshawn Lynch,0.0,False,
2011,10,1,BBRS,-16003,Bears D/ST,0.0,False,
2011,10,2,MJI,5532,Roy Williams,0.0,False,
2011,10,3,DKGG,-16033,Ravens D/ST,0.0,False,
2011,10,4,AC,11252,Joe Flacco,0.0,False,
2011,10,5,KNAB,4549,Visanthe Shiancoe,0.0,False,
2011,10,6,GOW,-16020,Jets D/ST,0.0,False,
2011,10,7,PTB,-16018,Saints D/ST,0.0,False,
2011,10,8,SWEE,3593,Deion Branch,0.0,False,
2011,10,9,BBWZ,-16019,Giants D/ST,0.0,False,
2011,10,10,2SCM,11658,Mike Tolbert,0.0,False,
2011,10,11,GFM,14192,Roy Helu,0.0,False,
2011,10,12,COCK,13986,Jon Baldwin,0.0,False,
2011,11,1,COCK,12581,Mohamed Massaquoi,0.0,False,
2011,11,2,GFM,10522,James Jones,0.0,False,
2011,11,3,2SCM,12482,Mark Sanchez,0.0,False,
2011,11,4,BBWZ,10523,Mike Sims-Walker,0.0,False,
2011,11,5,SWEE,1756,Ricky Williams,0.0,False,
2011,11,6,PTB,10471,Robert Meachem,0.0,False,
2011,11,7,GOW,8417,Ronnie Brown,0.0,False,
2011,11,8,KNAB,11270,Jordy Nelson,0.0,False,
2011,11,9,AC,8418,Braylon Edwards,0.0,False,
2011,11,10,DKGG,8520,Kyle Orton,0.0,False,
2011,11,11,MJI,9597,Jay Cutler,0.0,False,
2011,11,12,BBRS,8644,Matt Cassel,0.0,False,
2011,12,1,BBRS,4333,Matt Bryant,0.0,False,
2011,12,2,MJI,10713,Pierre Thomas,0.0,False,
2011,12,3,DKGG,9704,Stephen Gostkowski,0.0,False,
2011,12,4,AC,11383,Tim Hightower,0.0,False,
2011,12,5,KNAB,2300,Neil Rackers,0.0,False,
2011,12,6,GOW,8524,Brandon Jacobs,0.0,False,
2011,12,7,PTB,2148,Sebastian Janikowski,0.0,False,
2011,12,8,SWEE,5590,Nate Kaeding,0.0,False,
2011,12,9,BBWZ,10636,Mason Crosby,0.0,False,
2011,12,10,2SCM,1966,Donald Driver,0.0,False,
2011,12,11,GFM,1231,Tony Gonzalez,0.0,False,
2011,12,12,COCK,14052,Mikel Leshoure,0.0,False,
2011,13,1,COCK,14024,Greg Little,0.0,False,
2011,13,2,GFM,2553,LaDainian Tomlinson,0.0,False,
2011,13,3,2SCM,11543,Garrett Hartley,0.0,False,
2011,13,4,BBWZ,11788,Danny Woodhead,0.0,False,
2011,13,5,SWEE,1263,Derrick Mason,0.0,False,
2011,13,6,PTB,8523,Marion Barber,0.0,False,
2011,13,7,GOW,10475,Greg Olsen,0.0,False,
2011,13,8,KNAB,10585,Steve Breaston,0.0,False,
2011,13,9,AC,4529,Nate Burleson,0.0,False,
2011,13,10,DKGG,5760,Derrick Ward,0.0,False,
2011,13,11,MJI,-16024,Chargers D/ST,0.0,False,
2011,13,12,BBRS,10544,Michael Bush,0.0,False,
2011,14,1,BBRS,10482,Zach Miller,0.0,False,
2011,14,2,MJI,11674,Danny Amendola,0.0,False,
2011,14,3,DKGG,13363,Jacoby Ford,0.0,False,
2011,14,4,AC,4481,Willis McGahee,0.0,False,
2011,14,5,KNAB,1056,Terrell Owens,0.0,False,
2011,14,6,GOW,4680,Josh Brown,0.0,False,
2011,14,7,PTB,11359,Tashard Choice,0.0,False,
2011,14,8,SWEE,1753,Donovan McNabb,0.0,False,
2011,14,9,BBWZ,8444,Heath Miller,0.0,False,
2011,14,10,2SCM,13211,Toby Gerhart,0.0,False,
2011,14,11,GFM,14123,Alex Henery,0.0,False,
2011,14,12,COCK,12503,Rashad Jennings,0.0,False,
2011,15,1,COCK,2138,Thomas Jones,0.0,False,
2011,15,2,GFM,-16016,Vikings D/ST,0.0,False,
2011,15,3,2SCM,11280,Jerome Simpson,0.0,False,
2011,15,4,BBWZ,13199,Colt McCoy,0.0,False,
2011,15,5,SWEE,11267,Donnie Avery,0.0,False,
2011,15,6,PTB,9643,Devin Hester,0.0,False,
2011,15,7,GOW,13210,Ben Tate,0.0,False,
2011,15,8,KNAB,12520,Javon Ringer,0.0,False,
2011,15,9,AC,11467,Justin Forsett,0.0,False,
2011,15,10,DKGG,13208,Montario Hardesty,0.0,False,
2011,15,11,MJI,1097,Adam Vinatieri,0.0,False,
2011,15,12,BBRS,9270,Josh Cribbs,0.0,False,
2011,16,1,BBRS,8425,Mike Williams,0.0,False,
2011,16,2,MJI,9731,Jerome Harrison,0.0,False,
2011,16,3,DKGG,5606,Chris Cooley,0.0,False,
2011,16,4,AC,9235,Rob Bironas,0.0,False,
2011,16,5,KNAB,11276,Eddie Royal,0.0,False,
2011,16,6,GOW,3636,David Garrard,0.0,False,
2011,16,7,PTB,13207,Dexter McCluster,0.0,False,
2011,16,8,SWEE,10605,Brent Celek,0.0,False,
2011,16,9,BBWZ,14051,Ryan Williams,0.0,False,
2011,16,10,2SCM,12549,Brandon Pettigrew,0.0,False,
2011,16,11,GFM,5603,Bernard Berrian,0.0,False,
2011,16,12,COCK,14077,Delone Carter,0.0,False,
