year,round,round_pick,team_abbrev,player_id,player_name,bid_amount,keeper,nominating_team
2025,1,1,WZRD,4430807,Bijan Robinson,0.0,False,
2025,1,2,PKMC,4362628,Ja'Marr Chase,0.0,False,
2025,1,3,BRIM,3929630,Saquon Barkley,0.0,False,
2025,1,4,CHLK,4432773,Brian Thomas Jr.,0.0,True,
2025,1,5,PCX,4262921,Justin Jefferson,0.0,False,
2025,1,6,GFM,3043078,Derrick Henry,0.0,False,
2025,1,7,TNT,4241389,CeeDee Lamb,0.0,False,
2025,1,8,TACT,4047365,Josh Jacobs,0.0,False,
2025,1,9,MXLB,3117251,Christian McCaffrey,0.0,False,
2025,1,10,LNO,4890973,Ashton Jeanty,0.0,False,
2025,1,11,MRYJ,4258173,Nico Collins,0.0,False,
2025,1,12,JAGB,4362238,Chase Brown,0.0,True,
2025,2,1,JAGB,4374302,Amon-Ra St. Brown,0.0,False,
2025,2,2,MRYJ,4595348,Malik Nabers,0.0,False,
2025,2,3,LNO,4242335,Jonathan Taylor,0.0,False,
2025,2,4,MXLB,4430737,Kyren Williams,0.0,False,
2025,2,5,TACT,4426515,Puka Nacua,0.0,False,
2025,2,6,TNT,4047646,A.J. Brown,0.0,False,
2025,2,7,GFM,3116406,Tyreek Hill,0.0,False,
2025,2,8,PCX,4379399,James Cook,0.0,False,
2025,2,9,CHLK,4429795,Jahmyr Gibbs,0.0,False,
2025,2,10,BRIM,3121422,Terry McLaurin,0.0,False,
2025,2,11,PKMC,4685382,Omarion Hampton,0.0,False,
2025,2,12,WZRD,4612826,Ladd McConkey,0.0,False,
2025,3,1,WZRD,3916387,Lamar Jackson,0.0,False,
2025,3,2,PKMC,3918298,Josh Allen,0.0,False,
2025,3,3,BRIM,3915511,Joe Burrow,0.0,False,
2025,3,4,CHLK,4426502,Drake London,0.0,False,
2025,3,5,PCX,4361307,Trey McBride,0.0,False,
2025,3,6,GFM,3040151,George Kittle,0.0,False,
2025,3,7,TNT,4567048,Kenneth Walker III,0.0,False,
2025,3,8,TACT,4239993,Tee Higgins,0.0,False,
2025,3,9,MXLB,4040715,Jalen Hurts,0.0,False,
2025,3,10,LNO,4432708,Marvin Harrison Jr.,0.0,False,
2025,3,11,MRYJ,4241416,Chuba Hubbard,0.0,False,
2025,3,12,JAGB,4429160,De'Von Achane,0.0,False,
2025,4,1,JAGB,4432710,TreVeyon Henderson,0.0,False,
2025,4,2,MRYJ,3045147,James Conner,0.0,False,
2025,4,3,LNO,4427366,Breece Hall,0.0,False,
2025,4,4,MXLB,16737,Mike Evans,0.0,False,
2025,4,5,TACT,4047650,DK Metcalf,0.0,False,
2025,4,6,TNT,3054850,Alvin Kamara,0.0,False,
2025,4,7,GFM,16800,Davante Adams,0.0,False,
2025,4,8,PCX,4360569,Jordan Mason,0.0,False,
2025,4,9,CHLK,4432665,Brock Bowers,0.0,False,
2025,4,10,BRIM,4361529,Isiah Pacheco,0.0,False,
2025,4,11,PKMC,4430878,Jaxon Smith-Njigba,0.0,False,
2025,4,12,WZRD,3925357,Calvin Ridley,0.0,False,
2025,5,1,WZRD,4259545,D'Andre Swift,0.0,False,
2025,5,2,PKMC,4819231,Kaleb Johnson,0.0,False,
2025,5,3,BRIM,3128429,Courtland Sutton,0.0,False,
